Entity,Year,nox,so2,co,oc,nmvoc,bc,nh3,nox_per_capita,so2_per_capita,co_per_capita,oc_per_capita,nmvoc_per_capita,bc_per_capita,nh3_per_capita
United Kingdom,1807,42193.7848583251,329870.507234103,2117106.82500574,51954.7543149868,151786.698846583,25227.0025821983,35397.8666898469,3.64049154723536,28.4613195355725,182.664568417047,4.48267071933653,13.096198788261,2.17659283164442,3.05413782876427
United Kingdom,1808,42205.0441772404,330241.979209802,2113875.88081399,52065.4351372946,151461.235253153,25333.504444763,35463.5553997664,3.60252786800485,28.1887143226817,180.435701906985,4.44418871484207,12.9283911806961,2.16241109411512,3.02708951303711
United Kingdom,1809,42216.3025459943,330354.392018984,2110643.02585604,52176.0798223957,151135.609144374,25440.0028470666,35529.2697941427,3.56495968895108,27.8968080952264,178.233451324753,4.40601402957265,12.7626609075428,2.14828346319018,3.00027257138378
United Kingdom,1810,42227.5599645869,327617.08871061,2107408.26013188,52286.6883702903,150809.820520245,25546.4977891088,35595.0098729755,3.42597661508774,26.5799985972894,170.976760762624,4.24208672694373,12.2353960034923,2.07262044258004,2.88786923849968
United Kingdom,1811,44950.96600113,349969.887342945,2203116.55072923,54679.5419266316,156524.711469717,27014.5960057138,36600.0223213743,3.50467288781179,27.2859536698395,171.769453048819,4.26317663792623,12.2036957458643,2.10623554105675,2.85357840629726
United Kingdom,1812,46636.1147678379,364428.040575385,2270012.62553422,56354.9261072279,160864.936599989,27961.2383627219,37605.4758993781,3.46252699610173,27.0571837922258,168.538482172716,4.18410611563561,11.9435160599567,2.0759993227851,2.79204166451377
United Kingdom,1813,47240.6086366408,369092.803864066,2306950.50048249,57283.7322776447,163775.421582531,28365.1577838099,38611.2585242386,3.31193865144845,25.876311892831,161.735395669737,4.01604070110151,11.4819466672947,1.98862091598391,2.70695325860619
United Kingdom,1814,48158.5457280435,374485.915619785,2352298.8281688,58423.6345107839,167075.940882928,28926.0410800261,39620.8933511872,3.18813122257426,24.7912436298198,155.723916192568,3.86768766590129,11.0605504301941,1.91492523950937,2.62293234252812
United Kingdom,1815,49220.4336633748,382601.608261089,2401390.32007263,59658.1982689067,170545.217024433,29558.8199460759,40633.9526272607,3.07683535727606,23.9169399461095,150.114131337244,3.72931402922085,10.6610103710963,1.84776149985687,2.54008290549596
United Kingdom,1816,52222.9670603476,406708.473615134,2503620.36694613,62221.6296520456,176527.875594054,31165.2184180828,41653.8314009052,3.08259431676441,24.0070087916907,147.782601198539,3.67279097190268,10.4200097521825,1.83960679724091,2.45872402844356
United Kingdom,1817,52882.0589278266,410785.220493423,2541192.52657391,63171.04571885,179433.118920794,31595.1350797242,42671.9666948774,2.94753650209188,22.8963178906618,141.640811322085,3.5210233282662,10.0012306333431,1.76104742939588,2.37844709527783
United Kingdom,1818,53091.8395635289,412516.314327511,2566205.25419391,63807.602428552,181733.034960228,31799.2082426679,43692.0211768898,2.79431028682814,21.7114078187193,135.063576603444,3.35829839971158,9.56490664517689,1.67364430081863,2.29958248255471
United Kingdom,1819,53551.5050773453,415496.961279634,2598699.87448651,65009.2224317592,184339.99330409,32366.9201006332,44715.76772571,2.68760472279154,20.8526649965827,130.42169488421,3.26263646521703,9.25152404004092,1.62440788917208,2.24416304171643
United Kingdom,1820,53866.960084018,419123.161801089,2627023.91455907,66107.5652457942,186739.779561245,32861.9114094312,45742.2064465181,2.60140724824824,20.2407937874623,126.867360660343,3.19254509863228,9.01825934356059,1.5870064766686,2.20903699067556
United Kingdom,1821,54331.2405831903,424965.198010781,2652660.93680974,67377.039321814,188594.838108214,33546.9927794598,46488.6348810028,2.54676918244296,19.9201832736998,124.343104497921,3.15828914464606,8.84035623899268,1.57251051986466,2.17914815450416
United Kingdom,1822,56304.0558110597,442001.844283321,2719564.30593804,69679.7508026984,192404.319160933,34988.8919355589,47241.0515976386,2.58355338503523,20.2815826416129,124.789226410348,3.19730707604481,8.82861497103706,1.60549127228218,2.16769071090131
United Kingdom,1823,59090.4502643254,460972.916702061,2808629.35418904,72538.3180837184,197261.352132774,36838.8288260203,47997.6951028684,2.67692705179415,20.8830845820986,127.237072370574,3.2861449709952,8.93637207764715,1.6688797766756,2.17440090352818
United Kingdom,1824,61711.5167777056,481455.239897161,2894885.56515232,76202.3093851874,201888.945319696,39158.7143905577,48756.0765279948,2.76011347082539,21.5335996038863,129.47684746847,3.40822964050115,9.02969861516895,1.75141530678807,2.18066757448634
United Kingdom,1825,62366.1846739882,487291.441308224,2927017.14177072,78512.6300678741,203938.16450879,40491.5174826249,49511.6060910201,2.75392027882259,21.5174583619369,129.249077930941,3.46690318187438,9.00535201571919,1.78799475546897,2.18629721801799
United Kingdom,1826,63071.600446805,495970.183644962,2959901.16964232,80618.8947588768,206040.149006663,41707.978699443,50268.0416229247,2.74965069801754,21.622168329238,129.03896935411,3.51463731182959,8.98246493703028,1.81828861058549,2.19147056293625
United Kingdom,1827,65548.3781528369,520566.963878131,3041205.19111688,83938.8703882398,210438.587707625,43813.1135755385,51032.5054990296,2.82128594997273,22.4058672784381,130.897357317922,3.61283623418948,9.05754570231013,1.88577239038639,2.19650424333324
United Kingdom,1828,66029.0454532726,524316.777687056,3065250.97223449,84744.3435567428,212220.434469318,44232.0132194417,51794.0320410879,2.80583182295581,22.2802660563235,130.254476105189,3.60111787675743,9.01807446144154,1.87959085933387,2.20093055022158
United Kingdom,1829,66958.8440955986,532227.532502706,3100100.89371326,85199.9039025919,214574.478799188,44482.7975308093,52558.8574683211,2.81062409464204,22.3404622180793,130.127967192082,3.57629983020498,9.00684903322424,1.86718310666588,2.20617893248594
United Kingdom,1830,83827.5418831164,673015.199920422,3571544.72041056,96600.1916783286,237695.961831505,52731.839116456,53366.5713301943,3.4775495414178,27.9197462704302,148.163997483486,4.00741742779771,9.86071480202256,2.18755767875477,2.21388927179953
United Kingdom,1831,81505.1699558835,658120.139953255,3527437.75690003,95517.596124607,236760.999882591,51673.8807374228,54535.033314186,3.34336977809569,26.9963118593189,144.696695889558,3.91816426285863,9.71201669866627,2.11968015363852,2.23704560494484
United Kingdom,1832,81407.5731580172,657639.946819203,3544065.64791301,95958.365114774,238705.398955154,51731.9805371747,55712.6147284859,3.30365902844438,26.6881576675644,143.824266231358,3.89415513776393,9.68707474998534,2.09937255136214,2.26091351831288
United Kingdom,1833,81403.0578011431,655843.126572826,3563015.00861081,96458.3343367619,240749.861134464,51836.4045766306,56893.868004082,3.26978202263219,26.3437777751956,143.118486408513,3.87451941078017,9.6703930927471,2.08215450845356,2.28530170515467
United Kingdom,1834,81559.4354453281,657683.807325314,3593997.39738016,100861.227369799,242982.751499925,54299.4444908232,58078.9673054943,3.24264914044267,26.1482662412011,142.890549790282,4.01005193879632,9.66053536284943,2.15884337653012,2.30911006657473
United Kingdom,1835,81346.9443452592,659383.775837014,3614653.7778457,105006.036519319,244713.557383764,56576.9975127923,59266.5553417109,3.20121371071555,25.9484655609667,142.246021977392,4.13226048647679,9.63011458389876,2.22645191662476,2.33229300834609
United Kingdom,1836,94386.9829785771,763904.957651533,3992858.34168509,115908.376203698,263694.869168957,64100.3773014275,60489.9417121666,3.67648825521655,29.7550310040633,155.526708606424,4.5147728039028,10.2712371861761,2.49678797718469,2.35615710181127
United Kingdom,1837,91398.2635833217,738170.737456163,3932189.48571359,115796.991580929,261764.085670693,63580.0854962438,61677.26153804,3.52376307044347,28.4593895151932,151.601393204937,4.46443013908407,10.0920365671269,2.45126273195616,2.37790137331983
United Kingdom,1838,93863.9321335044,760561.94049738,4020502.26768779,119427.049445974,266920.178464953,65796.4030857085,62882.0136790495,3.58191404314047,29.0235816188795,153.425210363295,4.55742068138515,10.1858628113013,2.51083728162615,2.3996221204283
United Kingdom,1839,96244.7183398203,783044.060079647,4106233.13757377,122994.051278215,271943.96092634,67969.7231943182,64089.9892144382,3.64169720272113,29.6287361258724,155.37120362309,4.6538355581212,10.2897860670721,2.57183100637811,2.42503005329158
United Kingdom,1840,100028.257346057,810429.864003333,4234755.26478798,129794.067398589,278773.751763701,72211.1192515188,65305.0128719532,3.7593486853854,30.4582777374367,159.154243610715,4.87803316374524,10.4771168169725,2.71390088591908,2.45434960883012
United Kingdom,1841,101073.408036346,817512.161051471,4268690.00659489,133243.281555447,280236.995437097,74373.9435816626,65733.2876914802,3.77951345561061,30.5698429769802,159.622314426702,4.98246556925668,10.4791113270221,2.78112043488863,2.45801393401253
United Kingdom,1842,105187.091671812,851818.059181931,4358608.31954218,125375.247622156,285691.414645351,70022.4813259554,66170.4712314769,3.9202534401487,31.7466965177404,162.442453606928,4.67265267998626,10.6475303507656,2.60969163556964,2.46612976324901
United Kingdom,1843,109521.187577324,890763.859713994,4482906.88232843,131421.28289339,291426.027156549,74039.8525675903,66609.2412108621,4.07518711545347,33.1445401964364,166.805024404474,4.89007041094572,10.8437062932474,2.75495782951124,2.47847131278586
United Kingdom,1844,114613.978735369,934053.201533382,4629590.98212819,138852.118690776,298141.943887352,78956.8669529512,67050.9860838615,4.257794695508,34.6991423794262,171.984675373582,5.15821735659886,11.0756750720868,2.93316865006854,2.49087708171801
United Kingdom,1845,122177.787419053,1001018.31544802,4843607.07200969,147978.570481497,308069.328988529,85113.616167635,67498.3349619464,4.53144911264634,37.1267449927015,179.644429909222,5.48837375487194,11.4259761693878,3.15677692815057,2.50344417368881
United Kingdom,1846,117238.193510005,956859.974189754,4721396.94628123,151046.534375041,301704.36043044,86514.4111190769,67916.228699424,4.34121889819044,35.431615572617,174.828842337165,5.59310963350132,11.1718257673026,3.20354643202433,2.51487341024751
United Kingdom,1847,126353.363089965,1033794.49630074,4982732.33894138,163765.50405293,313638.141201587,94967.2328591002,68371.4047184818,4.67118515885359,38.2185751952341,184.207723348294,6.05428279356166,11.5949571471884,3.51086443494952,2.52763743837626
United Kingdom,1848,133018.750095368,1089596.20647702,5168191.85986226,170522.775633274,322373.885572895,99624.0296666441,68821.2854039692,4.90965370174345,40.2164359889125,190.755305382896,6.29390800935382,11.8986544341578,3.67707173375756,2.54015827392822
United Kingdom,1849,140820.128496736,1152610.47582591,5384482.26950735,178058.741222261,332581.522640454,104850.648399316,69275.1295558625,5.1845362418426,42.4353453475608,198.239014321499,6.5555400843501,12.244563159425,3.86025770896488,2.55048354006463
United Kingdom,1850,148691.278160295,1216894.10573999,5609828.22741883,189195.093209936,342673.308981168,112206.249693309,69732.7969588874,5.45565933144898,44.6492878769163,205.831250463458,6.94179233984668,12.5730900891591,4.11698036872253,2.55857901784033
United Kingdom,1851,139993.116047996,1144644.21090635,5399371.36332313,187261.400496381,331515.399723705,110603.71617309,70467.9507486884,5.11368858735136,41.8117276272557,197.229010246697,6.84031124960078,12.109641987804,4.04014838071801,2.57406339461764
United Kingdom,1852,137726.509583466,1124481.57851413,5380202.02074139,190071.300664615,330221.048493366,112249.757030251,71231.1569449663,5.00407023226756,40.8562215857629,195.480948852927,6.9059336546082,11.9980483338424,4.07841358525053,2.58806901558969
United Kingdom,1853,135220.781883212,1102398.4610097,5352653.94853022,192725.730315748,328676.467914123,113770.105909763,71996.4499346488,4.88250856955141,39.8050496231333,193.271909905933,6.95887878131341,11.8677443574214,4.10797444983679,2.59962469442609
United Kingdom,1854,159440.259725061,1295328.83201392,6084688.19933752,214327.444523059,363313.152389395,129141.378278677,72836.3256447329,5.72125476863372,46.4807713552886,218.339153712739,7.69079225122393,13.0369024059515,4.63402861723185,2.61361325014943
United Kingdom,1855,147718.052000612,1199520.66221609,5799260.1036995,210565.265218635,349637.82171511,125950.739987645,73580.6142175597,5.26769482216114,42.7754678311411,206.804327615267,7.50885583919422,12.4682482481745,4.49146229519418,2.62391911669448
United Kingdom,1856,163918.227906243,1315761.23187238,5995413.79505289,215744.312644679,365625.56633569,130085.732786904,74384.7385053568,5.80908891635481,46.6291887502042,212.47113436172,7.64575063651636,12.9573840082718,4.61010101293022,2.63611659006327
United Kingdom,1857,166519.855030079,1322834.77055434,5788245.32063556,211330.532976073,362792.048172693,127246.519295975,75151.8550284133,5.86462905132671,46.5886498886079,203.855039733691,7.44280724301594,12.7770996733067,4.48146939359623,2.64675796277335
United Kingdom,1858,168602.103576601,1326678.14385128,5563855.52257314,206894.376551846,359574.885647794,124367.491186448,75920.629611919,5.90107684126791,46.4337603411942,194.735049420662,7.24130712582699,12.5851278565675,4.35286456383687,2.65722348460396
United Kingdom,1859,192321.056424247,1496978.36848924,5860000.5533949,214404.640884535,382888.188488948,130446.104771406,76744.3462568837,6.68638092039749,52.0450947359308,203.733260529233,7.4541557056167,13.3117835652409,4.53518903390205,2.66815263029988
United Kingdom,1860,221190.748528468,1703490.69657113,6204647.99030704,223058.66875467,410961.058444792,137525.414127058,77579.2323855633,7.63537754131899,58.8035200069457,214.180883387549,7.69985707420634,14.1861395961694,4.74729827251878,2.67799052433362
United Kingdom,1861,233813.936768982,1786815.03557803,6288412.63861832,227150.908723386,422068.403973645,140743.733409206,78501.3212175214,8.01009694308254,61.2134667938076,215.431105388755,7.78183210430847,14.4593982683821,4.82165847048286,2.68933153344787
United Kingdom,1862,230497.354362094,1743107.21645011,6055126.78301545,223260.260382903,414183.667521952,137897.69444638,79383.816535038,7.83327241759937,59.2381362351226,205.778750674729,7.58732543565824,14.0757081902256,4.68634535674746,2.69779695384627
United Kingdom,1863,248594.195974614,1866219.47203063,6259774.0684795,229223.222649571,430864.301164292,142623.684261343,80316.8229895895,8.37695266488725,62.8865533976018,210.937471242878,7.72420320715956,14.5189626881376,4.80603276864557,2.70645990643573
United Kingdom,1864,270480.479827309,2019315.91905828,6508588.27436225,236532.971213838,451680.35346314,148454.174339778,81258.1828576851,9.03751020601695,67.4709991616154,217.470159006913,7.90322888649632,15.0919053636947,4.96026965264982,2.71506342109267
United Kingdom,1865,290235.47716057,2153686.82647157,6680620.17287875,242223.963005684,469532.37271625,153091.640388695,82192.0255925156,9.61570592737697,71.3531625617194,221.333655083678,8.02505062307704,15.5559384524353,5.07203395091159,2.72307973995828
United Kingdom,1866,303362.609802105,2230331.11651649,6600356.69775477,243083.807134279,477872.128703583,154003.31563321,83107.2853239553,9.96576268956147,73.2685898267012,216.82826555056,7.98554422100883,15.698573511489,5.05916170093403,2.73015677130579
United Kingdom,1867,315231.494041516,2303991.29299143,6524404.44626087,243378.336093194,485004.38041297,154485.124493139,84021.001555182,10.2682378858793,75.0493879279551,212.523615768772,7.92771883048358,15.7983591357721,5.03214316497296,2.73687003895879
United Kingdom,1868,313353.269747427,2275792.12871449,6224177.05512582,238583.581402223,477223.951826203,150971.952761544,84903.1727030458,10.120882473199,73.5049763058674,201.032414686738,7.70592369868395,15.4136816051789,4.8761877987759,2.74225647372967
United Kingdom,1869,332963.249136209,2401357.67928372,6250447.33390038,240824.613329149,491855.522899213,153051.155200343,85832.2522345979,10.6603550762693,76.8833365024567,200.118145584412,7.71038814600154,15.7475473162047,4.90017941469993,2.74805789585028
United Kingdom,1870,344573.435059362,2466836.3979645,6146087.30326515,240023.232051946,497699.75563543,152760.739882177,86743.9023021457,10.9325826473644,78.2674752440722,195.002285621024,7.61542694445772,15.7909553042591,4.84677355857894,2.75219963172649
United Kingdom,1871,372151.887022653,2652175.40321282,6371398.47797708,241314.097639469,519740.300582678,155012.962595422,87900.830232844,11.6977476699913,83.3650982977615,200.270411891813,7.5851595056572,16.3368535862657,4.87247971930521,2.76296256421765
United Kingdom,1872,399081.58196905,2835121.10987967,6543992.83369572,242036.92493235,540509.331945068,156917.637434284,89052.1326488462,12.4239985562794,88.2615038314494,203.724153635443,7.53496663787161,16.8268531126095,4.88507761074654,2.77232430021957
United Kingdom,1873,423236.74011234,2984545.70504994,6634939.8117109,241177.342477017,557471.450563636,157556.439944653,90199.3793122337,13.0460385965339,91.9969718386598,204.518352651248,7.43415828628085,17.1837493564206,4.85659018190348,2.7803460152785
United Kingdom,1874,419797.055386016,2945379.37666143,6377424.69110536,233201.994903757,547713.869882297,152341.036883228,91294.5267330423,12.8123937243252,89.8942947720132,194.641851440668,7.1174290950125,16.7164720647051,4.64951652203723,2.78634975251099
United Kingdom,1875,450637.919856923,3155488.68431447,6578756.51574557,234029.249980097,571440.622229477,154415.838926394,92454.3254607129,13.6180283128082,95.3571200962934,198.806377685525,7.07223429680775,17.2686190613531,4.6663611156232,2.79391850149965
United Kingdom,1876,452334.151837447,3154113.92651648,6559629.24051432,233695.566496481,571152.581425289,154419.263017049,93568.326467007,13.5344771981758,94.3755470275149,196.27337892482,6.99250167871042,17.0896925615243,4.62044262139735,2.79969658690347
United Kingdom,1877,463282.242508328,3213661.26525856,6632291.12135694,235457.197235546,579452.813624412,156181.038680817,94699.7842613852,13.7253484939216,95.2089606721715,196.490386639695,6.9757305394709,17.1670551405507,4.62706960756937,2.80560622019382
United Kingdom,1878,456440.07900009,3161789.99097562,6507148.80916382,233398.659450122,571612.90228294,154730.099071692,95797.4712901743,13.3892770284496,92.7483892030073,190.881612022557,6.84654887513906,16.7677727128359,4.53887433734742,2.81013640287456
United Kingdom,1879,462620.570724495,3183951.40313523,6496186.65454987,233872.010316686,575076.842111247,155426.6308021,96920.022646908,13.4417488583519,92.5118290159828,188.751030700358,6.7953070542272,16.7092407365451,4.51602429582794,2.81607582154266
United Kingdom,1880,504706.037469536,3472819.11986166,7022563.57585094,243164.175201154,613300.210764361,163581.786073216,98111.8806410872,14.5307151220019,99.9840333869534,202.182781998117,7.00080659910432,17.6571904936218,4.70959361709959,2.82468542446461
United Kingdom,1881,535409.099666409,3657786.02658501,7323650.23989115,246421.651748288,639050.46475473,167342.279435463,99215.9474726028,15.2795493490352,104.386201385519,209.002938734533,7.03240156154363,18.237275232766,4.77562786737711,2.83143294830711
United Kingdom,1882,542710.149990923,3731918.0427871,7394373.59202864,244880.493126328,643900.065681596,167035.517739751,100281.800789799,15.3577084970408,105.606481538866,209.247301062071,6.92967181488803,18.2211987561478,4.72680083492504,2.83779226188014
United Kingdom,1883,568272.53752653,3900815.43395025,7625799.81596361,247164.059891403,665329.028459741,170014.109653545,101380.461069175,15.9516289308021,109.497391165089,214.059137001938,6.93799032692856,18.6760420010362,4.77236151864446,2.84578857681225
United Kingdom,1884,554653.32465473,3817903.75486872,7422850.80785323,241360.913568528,651355.799179043,166056.555583543,102407.848493868,15.4440033048752,106.30733755106,206.685018032558,6.72055603225754,18.1366281747843,4.6237494291139,2.85148773167274
United Kingdom,1885,552679.221937575,3782527.71462128,7328749.53598729,237290.867433949,647175.295482922,163596.303342926,103456.992492266,15.2651582529864,104.474497806474,202.422159224909,6.55404165669318,17.8751668433193,4.5185767096115,2.85751173571502
United Kingdom,1886,549992.840272137,3755397.68069425,7192067.89767404,235083.370862532,642242.325480727,162145.330636186,104505.464849244,15.0686772198317,102.890203906083,197.047928186737,6.44080281758704,17.5961241509882,4.4424499214401,2.86323566819985
United Kingdom,1887,566886.864866451,3859019.51359726,7309674.85655137,236918.098607597,655171.902527273,164186.279179299,105589.561652903,15.4065154483031,104.878146657262,198.658013757404,6.43881975822535,17.8058739109408,4.46215744859635,2.86965056628757
United Kingdom,1888,593006.517507909,4028297.11242795,7505807.10961157,240376.72978929,676285.904669357,167659.361763314,106856.90019022,15.9866485052044,108.597406789979,202.346342690279,6.48022943174586,18.2317474222852,4.51986817342401,2.88071657437386
United Kingdom,1889,617103.870703558,4187516.70008753,7676911.22151375,243446.405530225,695648.652365943,170808.221528727,108127.733529892,16.4976742783772,111.949203096954,205.234785923734,6.50830385831223,18.5974929404364,4.56639236379625,2.89069022724092
United Kingdom,1890,634076.399346987,4295088.77503685,7734594.28275057,245056.664569981,708561.770540755,172697.595115636,109389.938596903,16.8054446087324,113.836245242382,204.99626846804,6.49493689825519,18.7795912274157,4.57714539094351,2.89925087219165
United Kingdom,1891,650147.057709834,4407725.63651706,7868741.48013139,245930.604528819,722391.422840214,174281.852404436,110826.795641277,17.0782138902323,115.783160589946,206.697928493285,6.46016223020704,18.9759456501926,4.57807617100262,2.9112240043014
United Kingdom,1892,637940.850871662,4342989.74413465,7721293.50821436,241545.345796807,710942.867011348,171235.775997312,112221.562383411,16.6040206087927,113.037268450291,200.966149701424,6.28682720990222,18.504082313276,4.45684321632188,2.92084937344752
United Kingdom,1893,575417.936449112,3920827.83140166,7087255.63055681,226445.673479642,653561.619789954,158806.759264027,113529.467352915,14.8353909843935,101.086549752485,182.723202781067,5.83820887392843,16.8500867765962,4.0943464139906,2.92700996917808
United Kingdom,1894,658444.981522727,4500859.33998305,7985251.39963072,241380.017386899,728712.317630558,172659.415396177,115102.465093881,16.8158124832668,114.945984552397,203.932741437865,6.16452585028271,18.6103471533548,4.40949272034563,2.93956446429937
United Kingdom,1895,666583.044134173,4562891.7942713,8094440.06691457,240934.695045811,735785.819442223,173044.473821452,116547.712451248,16.8630214039628,115.43069189632,204.770759326425,6.0950949101804,18.6136928191786,4.37762810135515,2.94838968219044
United Kingdom,1896,688167.770053015,4710022.28272466,8268953.72204753,242581.463945945,753409.774952361,175129.841796024,118018.803391231,17.2448027439469,118.028493515359,207.211790555884,6.07885122949512,18.8797027698841,4.38858038370265,2.9574343250653
United Kingdom,1897,707893.548808962,4856541.75426847,8387021.74753449,244030.733062104,769485.227909969,177048.22188293,119488.748007082,17.5717350792905,120.551833324516,208.187409674637,6.05746923359738,19.1005986634728,4.39479135870168,2.96601745907868
United Kingdom,1898,714024.641414415,4898590.05342984,8320865.13637756,242089.079459198,772930.985531384,176000.109516166,120940.560900317,17.5566919931096,120.448275564012,204.596393236795,5.95257244139526,19.0051021460885,4.32755332842286,2.97372955223884
United Kingdom,1899,767505.700876145,5258475.09305418,8790139.53127953,249368.542607085,819048.316654729,183173.734728486,122481.928095934,18.6959092601124,128.092824684004,214.121733392895,6.07444562247086,19.9514518137706,4.46198577992362,2.98357525041332
United Kingdom,1900,780216.223209075,5341368.22970778,8780285.16744153,248784.457878156,828495.936483706,183364.43095045,123951.963237665,18.8307515372152,128.915517276355,211.91480450629,6.00448718350854,19.9959968345037,4.42555529772098,2.99161764757746
United Kingdom,1901,764594.01585839,5179122.01252437,8646791.76394882,244396.319607722,816038.78844014,180439.180544435,125432.416660268,18.286179267816,123.864889871768,206.798354430657,5.84502993752043,19.5165424596673,4.31541855407937,2.99986608510138
United Kingdom,1902,796591.421795185,5317651.00742153,9061529.36480905,248421.650063592,845833.868941169,185101.474847308,127001.17980264,18.8807125209954,126.038314261338,214.775261516068,5.88805958802799,20.0478509849,4.3872525339632,3.01016644175892
United Kingdom,1903,803741.504796101,5311821.50149452,9220635.37871262,248290.200039708,853683.136456379,185999.983325524,128531.576610277,18.881680671664,124.786534946385,216.613291427406,5.83289060360603,20.0549209928422,4.36955447632175,3.01949342083117
United Kingdom,1904,809717.408867827,5276224.83798303,9327159.45594846,247676.37364898,860262.750673727,186465.708393834,130060.88217064,18.8538148924851,122.853930688678,217.177667083911,5.76700519326747,20.030734775458,4.34174924652918,3.02839456129173
United Kingdom,1905,821034.131393446,5293617.48997549,9565165.82855512,248438.494450247,871938.262408788,188150.735905182,131608.794379724,18.948222830825,122.168665035852,220.749523805609,5.73358374834979,20.1230129894889,4.3422336945535,3.03733141784359
United Kingdom,1906,850965.174265339,5488121.76545931,9892858.40569647,252476.129733111,897881.956001434,192317.753506476,133477.152926101,19.4652771168375,125.537230248982,226.292727561695,5.77522791679983,20.5384681069526,4.39914403045116,3.05320340837229
United Kingdom,1907,889708.732086498,5740823.1822226,10272629.7760198,258255.054663439,931510.7355115,198007.77982347,135368.152056895,20.1714996417706,130.156093322925,232.901330934538,5.85516535328615,21.1192357566397,4.4892375625112,3.06907028361877
United Kingdom,1908,873748.442859888,5600747.32928137,9546314.67504062,252525.16450382,915449.48068216,193389.518754047,137172.195165071,19.6344298123306,125.857140269614,214.519919303094,5.67461682915135,20.571514286602,4.3457507288807,3.08246367725293
United Kingdom,1909,884379.241419365,5657360.40416969,10104063.866009,252575.082643191,923703.067037205,193912.854336799,139036.134175475,19.7159182806247,126.122425978291,225.255058186041,5.63078536434555,20.5925844166576,4.32299833669896,3.09960357624198
United Kingdom,1910,891832.562149519,5710113.15064434,10203606.3322518,252581.717476175,929859.536256192,194356.471079043,140903.03343157,19.7428192577577,126.406835384888,225.880915481965,5.59149262718904,20.5846361060885,4.30253933635342,3.11922129777865
United Kingdom,1911,922151.330367181,5880873.31289213,10306960.5269737,251009.461144144,950190.521519037,194633.290031051,142241.94320348,20.289581858035,129.39357841749,226.77830897484,5.52282129983752,20.9065125562558,4.28240782216435,3.12967021272292
United Kingdom,1912,886914.548967833,5587241.63647642,9696840.13637313,235669.252098752,911966.035635184,182729.476950996,143466.574822892,19.413033160564,122.29510418025,212.247143018653,5.15839435855768,19.9613670919001,3.99963378613024,3.14023642718522
United Kingdom,1913,899311.432642514,5518505.46721135,9583471.95461756,226742.355355577,945897.918968085,176518.292835899,144845.454972021,19.6000509870006,120.273116301391,208.86706442846,4.9417382728287,20.6153805759989,3.84712949723749,3.15683555177869
United Kingdom,1914,902563.501564689,5418673.18098031,9256863.478316,217172.70893137,935157.540096782,169756.096970016,146137.814937177,19.5866575389793,117.591389112809,200.884496792235,4.71289551292176,20.2939853551758,3.68390094518702,3.17135728367814
United Kingdom,1915,933813.444076958,5651431.50119589,9472630.50222121,217920.098777586,951003.763198073,172028.325893368,147491.958451381,20.1780026004779,122.117110490171,204.686240190213,4.70885522983341,20.5494539927544,3.71721785464696,3.18703177819774
United Kingdom,1916,957377.931797949,5916311.25829336,9789857.57457839,221941.250029118,973403.609029466,176568.457181219,148865.431887356,20.5985643540738,127.293009526364,210.63469771907,4.77520002258962,20.9433664774642,3.79897698426837,3.20292966547703
United Kingdom,1917,990339.038142466,5897708.35199418,9784430.99300911,217505.787504637,989012.086417305,174024.172732928,150219.75474814,21.2164609883475,126.349153523659,209.616091521268,4.65972043673802,21.1880331283662,3.72819502171989,3.21822269297895
United Kingdom,1918,970026.970694245,5501384.73492121,9185009.4495669,201458.06074519,963350.307235284,161162.269309041,151493.600999528,20.6951652082011,117.370000425438,195.958765828575,4.29803291619988,20.5527210726284,3.43833716942134,3.23205972141856
United Kingdom,1919,886585.73714025,5298963.00876723,8722541.81460513,193736.554193276,908490.611294678,154776.003365147,152734.285614655,18.8601351093285,112.723625136409,185.552632113003,4.12131329733192,19.3261124748543,3.29251443246124,3.24908143888117
United Kingdom,1920,893326.020749528,5494787.9215315,8986968.02369204,196918.41958426,919949.759283164,158390.036022142,154112.275640142,18.9719668365647,116.695284588023,190.860285434984,4.18204512024262,19.5373871565748,3.3638004948441,3.27295177196241
United Kingdom,1921,595544.955901927,3732458.89889008,6240184.96241505,147970.924633081,665729.259663591,114814.99806183,154465.110884995,12.6425014609834,79.2343493377672,132.469508342424,3.1411946525912,14.132406050136,2.43734543690524,3.27905621680071
United Kingdom,1922,772295.187083836,4797278.16973203,8111217.97081354,181446.305944942,829182.601096846,144598.050433385,156326.629051947,16.4080173748843,101.921939793951,172.329191768141,3.85496917544561,17.6166351328976,3.07209906725449,3.32128192501995
United Kingdom,1923,690190.001150124,4016942.68945786,12440579.2222674,299946.974317092,906629.615552966,221769.422702973,158861.707553788,14.6938778535745,85.5191543275696,264.855114120891,6.3857549309903,19.3017934295905,4.72138513079738,3.38210423581303
United Kingdom,1924,738544.614399032,4251339.75409856,12990915.6445256,312237.268538865,952012.677702767,231370.638720321,160243.156557599,15.7557643178826,90.696087812281,277.1420997162,6.66112340195033,20.309791832585,4.93595265970721,3.41855232446523
United Kingdom,1925,725446.171425794,4116134.11037102,12465329.759731,298706.504950894,924458.746071558,221654.796272493,166311.601056341,15.5082542405512,87.9928198482037,266.478080277514,6.38561013145934,19.7626534313379,4.73843417972057,3.55533283367627
